Mol,SMILES,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
2agpe161,CCCC/C=C/CCCCCCCCCC(=O)O[C@H](CO)COP(OCC[NH3+])([O-])=O,-0.008819009,-0.12616123,-0.005025487,0.07788575,-0.05837469,0.015276004,0.004116989,-0.037095584,0.055218287,-0.01587271,0.002423964,0.12248632,-0.05423913,-0.047489386,-0.10519993,-0.024747154,0.023864187,-0.023615897,-0.06075312,-0.056448154,0.06866945,0.08163105,0.085069016,-0.046837654,-0.02201713,-0.03340126,-0.025776599,-0.06676537,-0.06723495,0.10337334,0.009227107,-0.061756723,-0.0284096,0.045105986,-0.016371604,-0.022943078,-0.008243269,-0.023273528,-0.07619943,-0.007443402,0.037482265,0.015965095,-0.019978464,0.000171274,-0.055654436,0.058617227,0.055497263,0.067302875,-0.07366994,-0.006979052,-0.074842386,-0.021741716,0.06048826,0.006515367,-0.07911649,0.05653738,-0.04481432,-0.04591952,-0.017880173,0.08856618,0.05325449,-0.051241387,-0.010441002,0.14241906,0.07085435,0.0898824,-0.035528105,-0.03867166,0.08409023,0.03793056,-0.11775829,0.000292743,-0.022831835,0.019579597,0.06221728,-0.022260446,0.004155776,-0.015175832,-0.0699609,0.036903474,0.02126497,-0.01559583,-0.037505466,0.11065729,0.064986676,0.0741915,-0.039543457,0.019514404,-0.026444914,-0.14598756,-0.039456464,-0.113442264,0.081840515,0.11679547,-0.000548577,-0.041191712,-0.003311689,-0.036901835,0.004080094,0.010571939,0.01713971,0.044356514,0.07009126,-0.045836747,0.07474283,0.094944075,-0.091552824,-0.1048912,-0.06728719,-0.002028768,-0.0974517,0.10802949,0.06269541,0.0692862,-0.12511002,0.07155468,0.013437914,0.10727069,0.018228563,-0.07698254,0.019061076,-0.069358654,-0.020299517,0.08707486,0.03934215,0.053080115,-0.07211326,0.024787381
2agpe180,CCCCCCCCCCCCCCCCCC(=O)O[C@H](CO)COP([O-])(=O)OCC[NH3+],-0.005742888,-0.14865433,0.006430164,0.08177367,-0.06485138,0.01935325,0.004127059,-0.039433036,0.052084252,-0.017827945,0.000424081,0.13924877,-0.07168396,-0.05642784,-0.11942883,-0.030411582,0.02361505,-0.020881802,-0.07067654,-0.057801966,0.06422049,0.08875024,0.098591216,-0.040145602,-0.03246771,-0.036255546,-0.02337792,-0.0804633,-0.07796226,0.11537597,0.010541104,-0.055934057,-0.040664487,0.061431915,-0.01063715,-0.021787705,-0.009085726,-0.023940166,-0.07865378,-0.005924561,0.032055546,0.030016776,-0.025057852,4.56E-05,-0.07000606,0.051997777,0.06626054,0.07608161,-0.07602596,-0.011641017,-0.08369254,-0.034047216,0.07772441,0.005665694,-0.08147883,0.05563457,-0.05614233,-0.05503101,-0.02594967,0.08428252,0.06859581,-0.053409465,-0.026765032,0.15930383,0.072723575,0.10364114,-0.035203815,-0.045143742,0.0958417,0.03750332,-0.12994847,-0.008158756,-0.025152776,0.027530173,0.07005432,-0.02351753,0.0105655,-0.018432017,-0.07072042,0.035837695,0.035079908,-0.006516245,-0.047173213,0.1253808,0.08112578,0.089385666,-0.059758678,0.02895167,-0.019298738,-0.16016585,-0.048623953,-0.11436784,0.08473517,0.13280962,0.007312905,-0.042158037,0.00025257,-0.035650086,0.01008551,0.000903589,0.016686358,0.03908353,0.07521743,-0.054393906,0.08706427,0.10819421,-0.09205552,-0.11814867,-0.074820995,0.000123359,-0.11353064,0.118716,0.06427067,0.06968922,-0.12865569,0.07689034,0.012190229,0.12623234,0.011432912,-0.07348715,0.031400774,-0.07005931,-0.032487392,0.09773533,0.044508986,0.06357869,-0.08112555,0.03295558
2agpe181,CCCCCC/C=C/CCCCCCCCCC(=O)O[C@H](CO)COP(OCC[NH3+])([O-])=O,-0.012029878,-0.13388748,-0.007341432,0.06691822,-0.05751683,0.029292362,0.001784724,-0.032178685,0.061820414,-0.010784841,-0.00736954,0.136125,-0.058885492,-0.052716896,-0.11037409,-0.029479695,0.023078779,-0.027145378,-0.054548815,-0.0560681,0.06271456,0.08676533,0.08884008,-0.03483702,-0.029867187,-0.022477455,-0.026303342,-0.07120365,-0.07250105,0.11375363,0.010878994,-0.056981526,-0.03704579,0.052902218,-0.007615155,-0.012222176,-0.005018804,-0.026781093,-0.07566625,-0.006804681,0.02744293,0.02318298,-0.020825144,-0.006883869,-0.05243107,0.060994316,0.049132623,0.07083033,-0.066853315,-0.006004694,-0.0656144,-0.03109165,0.067906,0.013743233,-0.07552817,0.052595142,-0.05083407,-0.05243932,-0.022620816,0.085991725,0.05987974,-0.055056226,-0.016694108,0.1432882,0.06657815,0.09771917,-0.039024916,-0.041176185,0.082947746,0.041547824,-0.11514351,-0.007431127,-0.036151513,0.017822724,0.057678673,-0.031265963,0.007081231,-0.023965474,-0.066061944,0.03522131,0.022181371,-0.011811613,-0.03706946,0.11820008,0.077235214,0.07530029,-0.045617446,0.030104032,-0.028398106,-0.14016418,-0.05018033,-0.106721975,0.08508843,0.111215636,0.001917859,-0.03535039,0.001528628,-0.027672911,0.010270567,0.000844735,0.013147515,0.042994685,0.0739073,-0.043729074,0.079162024,0.10286711,-0.0852163,-0.12076913,-0.0655532,-0.003893379,-0.10964514,0.09787843,0.06391457,0.0741717,-0.116132475,0.07124752,0.008883878,0.1212137,0.00969121,-0.06858444,0.02345791,-0.06745657,-0.02797962,0.07993525,0.051678665,0.047812875,-0.07672468,0.023151679
2agpg120,CCCCCCCCCCCC(=O)O[C@H](CO)COP(OC[C@H](CO)O)([O-])=O,-0.012266045,-0.13341501,-0.001319181,0.08296486,-0.07072026,0.025649149,-0.008420956,-0.03570525,0.054990992,-0.021761037,0.004051424,0.14799245,-0.073724605,-0.061466873,-0.10548175,-0.03087176,0.025103725,-0.022749493,-0.057685904,-0.05700578,0.064666696,0.09701293,0.09032832,-0.047892015,-0.028091146,-0.024613405,-0.027710825,-0.08083352,-0.06369921,0.111804545,0.00314651,-0.055537365,-0.02676919,0.054172084,-0.008139397,-0.027084861,-0.008763711,-0.034746677,-0.08685119,0.005911061,0.0327548,0.022987872,-0.025014209,-0.005653325,-0.06299738,0.059889305,0.058421943,0.06891731,-0.07087848,-0.006505827,-0.08000156,-0.02340427,0.06834494,0.016805502,-0.084233165,0.05453406,-0.057580177,-0.060103323,-0.03167967,0.09074063,0.061499,-0.047069818,-0.021441232,0.15410209,0.08030437,0.10736335,-0.038485643,-0.032312855,0.092559636,0.04818224,-0.12913533,-0.008109789,-0.03665566,0.01503236,0.06405744,-0.03446498,0.011585743,-0.014625649,-0.07399537,0.042641874,0.02818415,-0.007686763,-0.03852667,0.12455514,0.083292484,0.08156597,-0.048739187,0.027599825,-0.021476096,-0.14829248,-0.044978354,-0.12158842,0.08675806,0.11967649,0.011288678,-0.03103371,0.003699934,-0.029560413,0.007236819,0.011579344,0.013149018,0.047172546,0.08092408,-0.054279633,0.08716856,0.10989937,-0.08773855,-0.117724955,-0.0716052,0.005388958,-0.11582432,0.10735725,0.07268049,0.08022426,-0.13387665,0.08183359,0.01562578,0.117841445,0.017108712,-0.07567048,0.027857063,-0.06686027,-0.020971667,0.09789082,0.041962594,0.058296725,-0.07346612,0.030145325
2agpg140,CCCCCCCCCCCCCC(=O)OC(CO)COP([O-])(=O)OCC(O)CO,-0.011778092,-0.12926154,-0.008043407,0.079835035,-0.06091922,0.02923386,-0.004202652,-0.037640035,0.057221014,-0.017893627,0.001100624,0.13614246,-0.06309064,-0.062549144,-0.10727717,-0.031917084,0.025557613,-0.017806467,-0.056347866,-0.05596337,0.0638189,0.09145268,0.085140325,-0.042416014,-0.018685747,-0.03217591,-0.032057345,-0.081382446,-0.06282407,0.11804556,0.010619747,-0.057792675,-0.029191196,0.060197026,-0.011338083,-0.014948689,-0.010469451,-0.021902392,-0.082430355,-0.008517596,0.028051816,0.026521632,-0.028148321,-0.004843377,-0.056231007,0.062182397,0.049252544,0.07166077,-0.07474977,-0.010079505,-0.079843916,-0.026682133,0.06824443,0.016086472,-0.07095045,0.057698704,-0.045708165,-0.055210672,-0.02949139,0.08174264,0.061245322,-0.054260604,-0.018622018,0.15895952,0.079692975,0.09567737,-0.035144586,-0.037803613,0.09032279,0.044646405,-0.11925722,-0.009808064,-0.031899378,0.01714083,0.071907096,-0.035839975,0.00560845,-0.014026585,-0.07730132,0.038356684,0.026201805,-0.014273305,-0.03998317,0.12616155,0.08003901,0.076242484,-0.043757115,0.032001205,-0.026315503,-0.1554736,-0.047073934,-0.11452107,0.089036435,0.1264009,0.000128846,-0.039313015,-0.005482699,-0.027209843,0.010413427,0.003502411,0.024783412,0.037625212,0.06896082,-0.04733588,0.0783486,0.10882195,-0.08877138,-0.111026414,-0.069475316,0.000929448,-0.106508955,0.10632339,0.067784436,0.07007916,-0.12271542,0.07618426,0.012472971,0.11261192,0.008250117,-0.07657689,0.018127428,-0.06425515,-0.030535417,0.08808485,0.040405534,0.05853486,-0.08214683,0.026798248
2agpg141,CC/C=C/CCCCCCCCCC(O[C@@H](COP(OC[C@@H](O)CO)([O-])=O)CO)=O,-0.001603274,-0.14353213,0.003940182,0.07292724,-0.06286885,0.025692377,0.004461386,-0.035552006,0.05346703,-0.02006351,-0.010178117,0.1477163,-0.06754764,-0.06089626,-0.11517929,-0.03293446,0.02520778,-0.026896179,-0.07032817,-0.06637474,0.061311252,0.08865721,0.08920845,-0.04837901,-0.022296455,-0.024728138,-0.027231544,-0.07532784,-0.07150474,0.11119092,0.01600407,-0.058779486,-0.03784551,0.051255472,-0.01255021,-0.02567981,-0.009194722,-0.03349493,-0.07859842,-0.001935626,0.03091547,0.020103555,-0.01825795,-0.010292991,-0.06227072,0.054991968,0.050842237,0.07938108,-0.07773785,-0.014623638,-0.07270103,-0.028771928,0.062489867,0.01407141,-0.076697014,0.059525415,-0.051157434,-0.0530789,-0.019212006,0.085635856,0.05977625,-0.060567353,-0.022469189,0.15038823,0.08157921,0.09999414,-0.04255533,-0.0434037,0.09611732,0.041517887,-0.122643076,-0.010893244,-0.024498312,0.016002515,0.0664002,-0.023259683,0.010256605,-0.017026667,-0.074692,0.041281547,0.033044573,-0.010030943,-0.04573777,0.12450177,0.07297513,0.087558106,-0.05074037,0.034954537,-0.015773192,-0.149161,-0.049215198,-0.11572875,0.08781214,0.12392361,0.007508964,-0.039111476,-0.001115805,-0.031735394,0.014689243,0.001804474,0.023088519,0.043049227,0.07151563,-0.046395678,0.08896708,0.099125415,-0.09435297,-0.11328736,-0.07524589,0.006023452,-0.11256261,0.112050325,0.0769319,0.07557534,-0.12540014,0.0845943,0.016359989,0.11401028,0.00869144,-0.083184265,0.032833774,-0.060573343,-0.025215529,0.08805135,0.048295777,0.054912303,-0.07174898,0.026738212
2agpg160,CCCCCCCCCCCCCCCC(=O)OC(CO)COP([O-])(=O)OCC(O)CO,-0.00866189,-0.13935879,-0.005084442,0.071596354,-0.07011207,0.021235647,0.004891927,-0.03843398,0.05213045,-0.020408694,-0.006304185,0.14239061,-0.06420266,-0.06027115,-0.11638127,-0.019153437,0.018614717,-0.017770577,-0.06907317,-0.064990535,0.07365407,0.09520899,0.095927015,-0.037581585,-0.017977566,-0.023673497,-0.025262587,-0.08393726,-0.07159004,0.11428756,0.007438482,-0.05071372,-0.035422564,0.056592,-0.011189037,-0.016443113,-0.013338843,-0.032067075,-0.08367806,0.006099602,0.029515758,0.029335544,-0.018099248,-0.005988329,-0.057516575,0.06081535,0.059812255,0.07856839,-0.07858945,-0.015118961,-0.06836376,-0.026854446,0.06901222,0.004247368,-0.08344519,0.049918562,-0.046338137,-0.05796328,-0.025361707,0.087008364,0.05155208,-0.060630105,-0.018175647,0.15288232,0.0759529,0.10428189,-0.042705882,-0.033192627,0.083641276,0.045995727,-0.1296061,-0.000509689,-0.028453354,0.020672984,0.06935108,-0.02334406,0.007043771,-0.015840203,-0.063230775,0.03670149,0.031543504,-0.01831839,-0.045909494,0.11568025,0.07011801,0.07823152,-0.057572696,0.034220733,-0.028868109,-0.15168709,-0.043209724,-0.11056678,0.07746993,0.117795855,0.013155295,-0.028959252,0.005004305,-0.034977466,0.005808433,-0.002255189,0.012936677,0.03996764,0.07893522,-0.051176306,0.090874866,0.10107717,-0.08730046,-0.11525678,-0.0743366,-0.003194004,-0.11262199,0.105949,0.07222031,0.06814263,-0.12288951,0.06958132,0.004900941,0.11681265,0.020254666,-0.080355525,0.030834068,-0.06309904,-0.022075627,0.08884615,0.045430258,0.0637971,-0.08219088,0.035281487
2agpg161,CCCCCC/C=C/CCCCCCCC(O[C@@H](COP(OC[C@@H](O)CO)([O-])=O)CO)=O,-0.002677245,-0.13276768,0.006653083,0.08115362,-0.069787435,0.021861214,0.004604977,-0.028791761,0.05598228,-0.016460188,-0.007183718,0.14159872,-0.06011796,-0.0518392,-0.10511977,-0.029210405,0.017811872,-0.030363802,-0.057935975,-0.064533584,0.06598262,0.085637234,0.08387644,-0.037978724,-0.018559977,-0.023386965,-0.024802472,-0.07423366,-0.06839075,0.10838807,0.008718045,-0.06349356,-0.028857995,0.05123151,-0.00685211,-0.01623983,-0.011670128,-0.03319405,-0.087074146,-0.006797173,0.027873084,0.018550398,-0.02640598,-0.000382316,-0.054417733,0.051649448,0.056034524,0.07304783,-0.064145505,-0.014184347,-0.07714171,-0.031503268,0.0670729,0.012925343,-0.07982563,0.057069287,-0.046534043,-0.06071269,-0.023480771,0.09267815,0.062762044,-0.05579791,-0.015024982,0.14559254,0.08229471,0.09890923,-0.039427698,-0.034241557,0.080430865,0.041933235,-0.1254924,-0.004273403,-0.029500857,0.016000712,0.07411841,-0.027325546,0.009974821,-0.014781113,-0.07534808,0.03440183,0.021482158,-0.014547255,-0.05138595,0.1245803,0.08010389,0.07303237,-0.056077912,0.027931536,-0.025104724,-0.15349355,-0.04333173,-0.115226194,0.07803772,0.11908634,0.011221482,-0.042602625,-0.000269087,-0.025234716,0.014416696,0.005898736,0.02177648,0.038821775,0.07523439,-0.055629883,0.08155016,0.107328355,-0.09007295,-0.12334175,-0.07094072,-0.005433288,-0.11065429,0.11674423,0.06999864,0.076396026,-0.12984261,0.079051666,0.008503705,0.11144165,0.014370292,-0.07365554,0.031134795,-0.0698389,-0.02581078,0.0858805,0.04685193,0.05803266,-0.07290333,0.024720276
2agpg180,CCCCCCCCCCCCCCCCCC(=O)OC(CO)COP([O-])(=O)OCC(O)CO,0.001059382,-0.117317304,0.005953074,0.07528227,-0.050288238,0.023682084,-0.003958183,-0.034014456,0.055624314,-0.013249148,-0.003062561,0.12882774,-0.05884126,-0.04429023,-0.10248085,-0.01644907,0.016402546,-0.027512116,-0.052163865,-0.056335375,0.05613283,0.08508518,0.075149536,-0.039123893,-0.015599889,-0.022084452,-0.02360415,-0.07134635,-0.06839832,0.09891834,0.013313139,-0.055505347,-0.030401094,0.044495724,-0.004067523,-0.023566972,-0.004555214,-0.028895201,-0.071118444,-0.004316125,0.0359554,0.016010633,-0.016050545,-0.009785188,-0.05382672,0.051694278,0.04698248,0.06737491,-0.07266895,-0.0165518,-0.060796566,-0.026836889,0.06362914,0.011779832,-0.071593605,0.04920722,-0.04807751,-0.043477587,-0.02988858,0.08448629,0.051720027,-0.055868402,-0.016276883,0.1340426,0.071374305,0.08902304,-0.030530905,-0.039293632,0.08217877,0.04547972,-0.117972344,-0.001854573,-0.030784106,0.016778339,0.05693454,-0.03332277,0.008405222,-0.018033624,-0.06326183,0.042852815,0.028580645,-0.016932659,-0.047767334,0.11504228,0.07199723,0.0717483,-0.050584164,0.023605974,-0.022948252,-0.13354386,-0.049013197,-0.105259016,0.07918919,0.10883721,0.003040095,-0.031360712,0.004149912,-0.034791775,0.009610449,-0.002236529,0.014957508,0.03239311,0.06483691,-0.049337804,0.071406096,0.09763954,-0.08423125,-0.10513411,-0.06736153,-0.009256903,-0.09458575,0.09767868,0.057507925,0.06862035,-0.1215934,0.06774224,0.00567024,0.11274437,0.00458292,-0.06524605,0.016107297,-0.06592448,-0.020012116,0.07621545,0.04404383,0.05541589,-0.07321499,0.021938795
2agpg181,CCCCCC/C=C/CCCCCCCCCC(O[C@@H](COP(OC[C@@H](O)CO)([O-])=O)CO)=O,-0.002171018,-0.123533405,-0.000340828,0.07568768,-0.056453876,0.027930083,-0.0045543,-0.027141158,0.051725894,-0.018834429,0.00239286,0.12465469,-0.05336524,-0.05956814,-0.105217576,-0.021323984,0.028002588,-0.02853965,-0.05589681,-0.064482406,0.064990416,0.0776573,0.08405776,-0.03828171,-0.021648746,-0.031172689,-0.030912524,-0.07512163,-0.07041605,0.098369226,0.003407309,-0.049655966,-0.038539868,0.047877785,-0.005222457,-0.021699639,-0.008285592,-0.026541464,-0.07479453,-0.002228226,0.03535512,0.014214916,-0.021176098,-0.007135188,-0.05681764,0.059793763,0.047894813,0.07423691,-0.07005282,-0.007582338,-0.07527959,-0.024272848,0.062995344,0.006782412,-0.07575348,0.0556345,-0.04254528,-0.05382601,-0.02669475,0.083594084,0.049411785,-0.045812774,-0.010054464,0.13851178,0.079103015,0.08630089,-0.0403849,-0.036475163,0.08615924,0.032052297,-0.12202192,-0.004696563,-0.03403043,0.01444373,0.071013965,-0.031747874,0.010204918,-0.021799525,-0.07409425,0.04142172,0.02032248,-0.006159344,-0.046385523,0.10858941,0.06907356,0.069939725,-0.046738964,0.026493236,-0.022017084,-0.14107314,-0.043909777,-0.11148523,0.0749704,0.11661963,0.003124673,-0.033541273,-0.008588536,-0.036665052,0.004710789,0.000377921,0.022085497,0.03007215,0.07318317,-0.046698075,0.07371824,0.09515955,-0.0910239,-0.1179862,-0.06874042,0.000564636,-0.099879526,0.09471769,0.06002337,0.06934856,-0.12019933,0.07571418,0.017952016,0.113800384,0.007454365,-0.07445568,0.02788401,-0.059254393,-0.028120996,0.08945921,0.04716241,0.05511652,-0.07384887,0.02457278
2ahbut,CC[C@](O)(C(C)=O)C([O-])=O,-0.001285012,-0.1885505,-0.00094171,0.10910507,-0.08554971,0.034587536,0.000716586,-0.05319087,0.079640195,-0.032997653,-0.006343773,0.1991149,-0.09066759,-0.07777786,-0.15953928,-0.03410904,0.025918953,-0.037202224,-0.082969986,-0.08865062,0.10018492,0.12729472,0.12839724,-0.061735123,-0.030660562,-0.04417362,-0.04163121,-0.10663744,-0.101917386,0.16732809,0.008777365,-0.086825654,-0.048019238,0.06764957,-0.016982289,-0.01981583,-0.009575037,-0.033516206,-0.11193996,-0.002685082,0.055479005,0.035023645,-0.02655189,-0.01245305,-0.089817576,0.08000435,0.08517462,0.11283366,-0.09612152,-0.01551368,-0.11045802,-0.03334041,0.10242685,0.009662712,-0.11202171,0.082724504,-0.07067235,-0.08190598,-0.03658228,0.116487674,0.08283274,-0.07257026,-0.020254796,0.20803288,0.1073124,0.13562433,-0.060483783,-0.058748238,0.12591538,0.060659073,-0.17936365,-0.013420856,-0.03627349,0.02221479,0.0934518,-0.036519002,0.023659367,-0.025924645,-0.099951394,0.051414166,0.04190336,-0.013919652,-0.05382636,0.17511585,0.11887725,0.11641995,-0.06888295,0.044896122,-0.032858294,-0.2119507,-0.074160054,-0.1608113,0.1276129,0.17468017,0.01910421,-0.05029868,0.003779277,-0.042635255,0.006865959,0.002040298,0.031350054,0.056808904,0.11614042,-0.08038467,0.12682875,0.14031596,-0.1305144,-0.16842483,-0.100159936,0.002531473,-0.15098734,0.16458654,0.092140555,0.100034334,-0.18500485,0.11452133,0.026710156,0.16522513,0.013506126,-0.10541632,0.03842361,-0.08544885,-0.04631236,0.1356485,0.072536476,0.072678484,-0.10575435,0.041559815
2ahhmd,[O-]c1[nH+]c(=[NH2+])[nH]c2NCC(COP([O-])(=O)OP([O-])([O-])=O)=Nc12,-0.001209845,-0.13757093,0.005229677,0.07431289,-0.066941,0.024684204,-0.001853207,-0.03987694,0.060145568,-0.02015875,-0.007164761,0.13273756,-0.071597725,-0.05770878,-0.10167136,-0.031169161,0.025533922,-0.0168031,-0.06607944,-0.058504373,0.07687372,0.0984136,0.08488557,-0.035662156,-0.025172448,-0.02852362,-0.03141333,-0.08044753,-0.068688154,0.11654155,0.012505642,-0.053515,-0.02952458,0.04592339,-0.009395693,-0.024198996,-0.010970616,-0.024700005,-0.08227987,0.007254378,0.041785277,0.030191923,-0.01962377,-0.000129059,-0.056409128,0.05634972,0.05950736,0.06701179,-0.067293316,-0.008251558,-0.08091318,-0.025660885,0.07017026,0.004032722,-0.08149094,0.051535856,-0.04690306,-0.058461186,-0.0175014,0.08786416,0.05674786,-0.046657916,-0.024000006,0.1606962,0.07720269,0.10137202,-0.040330544,-0.032174356,0.08329823,0.04831271,-0.115656294,-0.008591397,-0.02487629,0.020789275,0.07365834,-0.03516923,0.013369789,-0.022201233,-0.06614977,0.036531493,0.018561829,-0.014135692,-0.037805617,0.11839776,0.07424609,0.086265124,-0.0602177,0.02556314,-0.014546516,-0.15219411,-0.044177774,-0.11812987,0.08143508,0.122174226,0.012411003,-0.03999842,-0.002126821,-0.03085349,-0.002804007,-0.002462551,0.018555302,0.041706003,0.08069948,-0.05117331,0.083129145,0.109565906,-0.08730977,-0.115423486,-0.06915081,-0.003449347,-0.107236296,0.115481175,0.065739,0.06848495,-0.13593952,0.075891376,0.009491221,0.12419969,0.022122128,-0.08151973,0.030457795,-0.06139646,-0.029465009,0.08913001,0.043270204,0.05811514,-0.0687716,0.036651716
2ahhmp,Nc1nc2c(c(=O)[nH]1)N=C(CO)CN2,-0.002356902,-0.16670993,-0.003915746,0.08375797,-0.07963353,0.030015675,0.001795901,-0.043500427,0.061433055,-0.018159928,0.002002471,0.15807404,-0.07627318,-0.060142975,-0.11865123,-0.025693422,0.02559672,-0.02858014,-0.06753505,-0.06983639,0.08015272,0.10741214,0.10770022,-0.042061202,-0.03436546,-0.038681008,-0.039578926,-0.085028864,-0.07540324,0.13183777,0.01632671,-0.0634465,-0.032523338,0.067639306,-0.011127699,-0.025712527,-0.014037537,-0.031343404,-0.097427405,-0.002394166,0.03595073,0.02768037,-0.021080358,-0.012849703,-0.077955484,0.06490255,0.070705265,0.08789678,-0.08632674,-0.019197023,-0.08439125,-0.024986684,0.0807772,0.007641797,-0.08952136,0.066893935,-0.05905744,-0.065423116,-0.034936585,0.09641084,0.06354225,-0.06054699,-0.025720041,0.1803382,0.08917895,0.11421168,-0.046922054,-0.036931783,0.10545207,0.055566162,-0.14024663,-0.003170084,-0.03816986,0.0187403,0.07739747,-0.026631556,0.007423542,-0.018882284,-0.08559996,0.04496721,0.02768709,-0.019134162,-0.046373785,0.13708413,0.09236401,0.09278203,-0.06579695,0.028233137,-0.026442735,-0.17789197,-0.05434428,-0.13539964,0.09323512,0.13977155,0.014388341,-0.044489868,0.001668878,-0.04259467,0.001738175,0.003184008,0.021470498,0.04521354,0.091712445,-0.059005886,0.10814491,0.11775967,-0.1117567,-0.1359785,-0.087390095,0.000822769,-0.12771787,0.12298486,0.07809561,0.08409909,-0.14880395,0.09314661,0.008850939,0.1349427,0.021413779,-0.09371997,0.032095574,-0.077897586,-0.03912834,0.10259502,0.061025497,0.073775046,-0.080360055,0.041904163
2amsa,[H]C(=O)[C@H]([NH3+])C([O-])=O,-0.001728546,-0.10311474,-0.006931173,0.054163463,-0.049984504,0.012041937,-0.000322957,-0.028725933,0.034629747,-0.011672055,-0.005359201,0.10138921,-0.057131946,-0.038235433,-0.08557074,-0.01823587,0.013851878,-0.00975715,-0.05402125,-0.042888988,0.053350095,0.07257565,0.06776614,-0.028904026,-0.021148717,-0.023456888,-0.01948062,-0.05483857,-0.05727585,0.08432782,0.010298988,-0.036500808,-0.023370538,0.041468013,-0.014272504,-0.012889547,-0.002660469,-0.015340907,-0.064820625,0.007471369,0.019018294,0.012765139,-0.015868014,-0.008420202,-0.042265862,0.048312444,0.036815844,0.04974655,-0.06068307,-0.003299801,-0.053987484,-0.017602626,0.044060733,0.010097274,-0.05164711,0.0467112,-0.0323673,-0.048545614,-0.022917945,0.06341729,0.04540431,-0.043800704,-0.012287215,0.10850545,0.061147254,0.06997943,-0.025353367,-0.021782834,0.06788727,0.03210476,-0.09305043,-0.014515604,-0.019041147,0.010094255,0.048628576,-0.020285498,0.015869096,-0.017060746,-0.048252154,0.037012324,0.024016192,-0.005060254,-0.03639622,0.099081345,0.061344855,0.06220901,-0.042979512,0.018615883,-0.021681508,-0.110522576,-0.0410616,-0.090563826,0.07217104,0.0930718,0.011134058,-0.030910214,0.000775234,-0.016220199,0.010102375,0.010199143,0.010396392,0.024060484,0.05857534,-0.03650196,0.07034569,0.075377114,-0.070825845,-0.08587822,-0.058961302,-0.006931068,-0.08522758,0.08016508,0.05013621,0.05188949,-0.09765751,0.056855984,0.016251573,0.09500204,0.00647468,-0.051504925,0.014984852,-0.045745324,-0.014064549,0.07267219,0.03452659,0.04264598,-0.054524794,0.025910774
