Mol,SMILES,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
2agpe180_p,CCCCCCCCCCCCCCCCCC(=O)O[C@H](CO)COP([O-])(=O)OCC[NH3+],0.05874121,-0.018637136,-0.11865321,0.07536263,0.025529174,-0.10457967,-0.030387076,-0.108221754,0.011550891,-0.098380625,-0.08492715,0.048071817,-0.11885277,0.02959655,-0.028224241,0.084201865,-0.083568536,-0.010719184,-0.07315401,0.03325124,0.013706582,0.05883362,0.031542204,0.009616767,0.019240636,0.015686007,0.06926924,-0.10416252,-0.031746037,0.003244668,-0.020733142,-0.0160618,-0.010021681,0.017975315,-0.012643643,-0.013228001,-0.005795668,-0.01107498,0.005087625,0.027117144,-0.12370905,-0.0821336,-9.69E-05,0.003318916,-0.033989653,-0.024173647,-0.002896769,0.054791186,-0.015109569,-0.05019528,0.049619533,-0.09500379,0.11582608,-0.08504646,-0.019380635,0.055665884,-0.017753324,-0.031851243,-0.07693802,0.04753404,-0.021628104,0.060029842,0.12917477,0.083462395,0.052251384,-0.023480704,-0.03392431,-0.037368257,0.14059246,0.07026346,-0.023792947,-0.025298277,0.080370516,-0.004735058,0.04114864,-0.074214116,-0.04200779,-0.006774674,-0.044057727,0.0579689,-0.05850335,-0.07919636,-0.023643319,0.02789843,0.039983053,0.0183282,-0.014045892,-0.027891193,0.13646318,-0.03691478,0.10017074,-0.065953225,-0.042995483,0.050291296,0.06958747,0.035666887,0.08603774,-0.091430075,0.00215513,-0.11909697,0.035456162,0.022929015,0.090090394,-0.01930732,0.020576663,-0.003099603,-0.022324413,0.04497768,0.028023453,-0.012177374,-0.052497,0.05534808,0.005193636,0.007162327,-0.05473259,0.06596315,-0.09896245,-0.017831732,0.010459348,0.010323521,0.019378997,0.030968575,0.031887725,-0.043651223,0.003876238,0.0810216,0.068264395,-0.041084357
2agpe181_c,CCCCCC/C=C/CCCCCCCCCC(=O)O[C@H](CO)COP(OCC[NH3+])([O-])=O,0.05196304,-0.015342358,-0.114837766,0.07003585,0.017641798,-0.097704865,-0.024900578,-0.09007216,0.004664541,-0.07899087,-0.08724363,0.049519826,-0.10486127,0.03410238,-0.025635298,0.0809569,-0.07334334,-0.004229513,-0.065559685,0.030503849,0.008895915,0.05499806,0.015975295,0.01276354,0.021618234,0.018630821,0.054997347,-0.10231508,-0.020485098,0.010316001,-0.011642081,-0.019078642,-0.011988599,0.012380399,-0.01876286,-0.004638602,-0.004792096,-0.009931137,0.00339116,0.010871884,-0.106618755,-0.06821392,-0.011205839,0.001782685,-0.02388096,-0.020867664,-0.004152509,0.04249465,-0.002477737,-0.051557582,0.051100943,-0.07631366,0.09405215,-0.08257671,-0.025576564,0.0435035,-0.020971805,-0.028235814,-0.06052636,0.045688465,-0.009622793,0.058896117,0.118755825,0.069072224,0.046572737,-0.022449054,-0.027141754,-0.027761813,0.12059889,0.059698287,-0.012529427,-0.016715469,0.06623124,-0.011759873,0.0420862,-0.067154795,-0.03689033,-0.011215812,-0.04061556,0.053036984,-0.060707685,-0.07155062,-0.023017038,0.028567137,0.036141038,0.017753787,-0.003114216,-0.016611958,0.12246636,-0.037037104,0.078956656,-0.056945316,-0.033242326,0.05348797,0.06320003,0.032188114,0.07278905,-0.06984075,0.010331686,-0.10549057,0.022850586,0.02234073,0.09246165,-0.015032809,0.016133996,-0.002779711,-0.016439164,0.0441899,0.028905896,-0.013065527,-0.046473335,0.047982458,-0.007627858,0.007666967,-0.054641884,0.059503887,-0.08481877,-0.011499202,0.016101727,0.018926635,0.021812174,0.021481095,0.01895919,-0.038130585,0.001641961,0.08254245,0.06736626,-0.03533932
2agpe181_p,CCCCCC/C=C/CCCCCCCCCC(=O)O[C@H](CO)COP(OCC[NH3+])([O-])=O,0.04606656,-0.015121505,-0.118539095,0.0668318,0.017819026,-0.104055054,-0.033582933,-0.10138808,0.009842322,-0.0830494,-0.09232084,0.045582682,-0.11059342,0.030172935,-0.024129385,0.08644254,-0.07171426,-0.006240935,-0.07949831,0.021953953,0.010902813,0.052113585,0.022675734,0.005825331,0.031017845,0.018329132,0.06059342,-0.09942555,-0.021278732,0.007665657,-0.021529058,-0.029289901,-0.000603972,0.020082016,-0.008143588,-0.007806503,-0.000432293,-0.01732165,0.008433688,0.020887919,-0.12131989,-0.07951524,0.000227515,0.001207174,-0.026098903,-0.014598845,0.002090478,0.05329143,-0.011095841,-0.050554805,0.049788624,-0.09232574,0.11543852,-0.082039066,-0.02824721,0.0412943,-0.022158628,-0.037626535,-0.06674508,0.04297122,-0.023963708,0.05125704,0.117477216,0.0772725,0.04840168,-0.018906785,-0.035103716,-0.03677014,0.13390708,0.06286907,-0.009853419,-0.019709295,0.07646627,-0.006074927,0.034564335,-0.058956508,-0.041348156,-0.009748647,-0.043557975,0.063210376,-0.055774506,-0.08507205,-0.028881894,0.01723797,0.04409975,0.002594816,-0.018420985,-0.01968411,0.14017013,-0.038028084,0.08822405,-0.06837794,-0.043462817,0.042646553,0.071499325,0.025090003,0.07791171,-0.08771264,0.003281092,-0.11656375,0.023145074,0.02144643,0.09381789,-0.020452173,0.014168013,0.003776966,-0.022135694,0.049390346,0.030004216,-0.013031988,-0.050235186,0.047499068,0.00139965,-0.000160032,-0.049008604,0.07416728,-0.09146824,-0.018413832,0.023583092,0.007165283,0.026895605,0.02251535,0.0260338,-0.04243859,-0.00356532,0.075700365,0.074089065,-0.037823282
2agpg120_c,CCCCCCCCCCCC(=O)O[C@H](CO)COP(OC[C@H](CO)O)([O-])=O,0.051304597,-0.010304964,-0.12503013,0.07407028,0.021395756,-0.11034786,-0.032274105,-0.110796764,0.001411515,-0.08978124,-0.09667643,0.055033267,-0.1114045,0.04120584,-0.015655426,0.09234244,-0.07322509,-0.003326056,-0.07869824,0.02431843,0.0173865,0.054345474,0.020952327,0.02139529,0.02518934,0.01791734,0.070264116,-0.09985839,-0.02354102,0.004350987,-0.02022669,-0.025907792,0.001056063,0.015677195,-0.009030556,-0.023130769,0.00449934,-0.011310895,-0.000692137,0.013005324,-0.1251579,-0.0850326,0.000726772,0.011367588,-0.036082044,-0.02443878,-0.002851411,0.04473202,-0.007057743,-0.041447688,0.06068138,-0.09302674,0.1097737,-0.091434926,-0.026181962,0.048200287,-0.025406789,-0.03803984,-0.0822856,0.040142328,-0.022651404,0.0652514,0.13539104,0.07127646,0.051870193,-0.020464975,-0.03496206,-0.041487314,0.13919175,0.06546517,-0.014055965,-0.017865842,0.07829254,-0.004535967,0.04304424,-0.06364559,-0.04700906,-0.010976377,-0.054101918,0.07057049,-0.063003294,-0.07985862,-0.023025237,0.021726584,0.051171355,0.011859809,-0.005582038,-0.019390905,0.14504099,-0.035853878,0.0897358,-0.06435405,-0.04200472,0.048592485,0.07113401,0.038002025,0.08793304,-0.08171764,0.006460995,-0.118055575,0.0227695,0.024206303,0.09011464,-0.03319377,0.023984242,-0.00339398,-0.018930867,0.046307247,0.03309629,-0.021956189,-0.061496854,0.050801326,0.002774702,0.004443215,-0.04701076,0.069716655,-0.09980404,-0.008529807,0.01330895,0.003981561,0.021312762,0.031403024,0.034049537,-0.036655426,-0.007704579,0.07728884,0.0670566,-0.042902373
2agpg120_p,CCCCCCCCCCCC(=O)O[C@H](CO)COP(OC[C@H](CO)O)([O-])=O,0.047773663,-0.008341872,-0.12541129,0.06885819,0.017468872,-0.111416735,-0.039478797,-0.10149554,0.001305415,-0.09843673,-0.08407205,0.055947684,-0.12048576,0.033692185,-0.01356188,0.08947271,-0.083327554,-0.003839647,-0.07247561,0.026112938,0.015009651,0.06766411,0.027418183,0.017272888,0.021202203,0.018465072,0.070768654,-0.10803067,-0.026889391,0.002151695,-0.012075249,-0.018712867,-0.0050155,0.016046014,-0.009218827,-0.01781248,-0.001317918,-0.011251204,0.004655136,0.025777131,-0.11493806,-0.083862916,0.00139194,0.005931901,-0.022168774,-0.024246132,0.005547641,0.043740362,-0.008124734,-0.05231672,0.060636386,-0.098796725,0.12195668,-0.090978995,-0.022390483,0.05594118,-0.020744983,-0.028338121,-0.07660897,0.04867514,-0.025571957,0.05535939,0.13661702,0.07132312,0.05795606,-0.010955897,-0.035426293,-0.0428023,0.14161474,0.06703083,-0.017357646,-0.026706886,0.07859808,-0.00863602,0.03469552,-0.064794816,-0.041536007,-0.01251249,-0.043039676,0.05774426,-0.060737677,-0.07683182,-0.030780347,0.025573898,0.046155974,0.010596264,-0.004500539,-0.03070018,0.14788795,-0.041345127,0.10286706,-0.06876607,-0.042291712,0.05551364,0.07684619,0.04051498,0.08419201,-0.08196516,0.005315217,-0.1241375,0.030773751,0.023791982,0.10361689,-0.031888593,0.020314695,0.004924971,-0.01301552,0.05006104,0.027493453,-0.021698654,-0.059337195,0.053958982,-0.003992844,0.004899794,-0.049551386,0.07862154,-0.103724845,-0.007019962,0.013501314,0.010122358,0.020506466,0.033892453,0.030857138,-0.05044129,-0.003710473,0.092665635,0.06883998,-0.042410713
2agpg140_c,CCCCCCCCCCCCCC(=O)OC(CO)COP([O-])(=O)OCC(O)CO,0.046919633,-0.019712253,-0.11752822,0.06970582,0.01824072,-0.11348289,-0.04004909,-0.10689034,0.005605435,-0.08947944,-0.085305,0.055698883,-0.11357004,0.028700618,-0.026524857,0.0815298,-0.079248324,-0.01531557,-0.07151673,0.032127682,0.01481986,0.060445674,0.032117985,0.022264596,0.025606513,0.017370129,0.06936286,-0.109020315,-0.03388742,0.011649448,-0.0167985,-0.018427895,0.000365534,0.023681782,-0.007755259,-0.018322416,0.003386643,-0.018502261,0.009543422,0.01296121,-0.118734434,-0.07172546,-0.003472453,0.016301746,-0.02574407,-0.016117377,-0.007514254,0.043590438,-0.004678786,-0.046906028,0.0596527,-0.0967881,0.10851506,-0.09703986,-0.025025425,0.051623516,-0.017130738,-0.03779061,-0.06868909,0.04616425,-0.027127052,0.05510567,0.13247722,0.07932852,0.050577622,-0.012877277,-0.030096518,-0.036432207,0.13904357,0.067827165,-0.010175112,-0.018881889,0.0795686,-0.005351374,0.038656894,-0.066866584,-0.049684018,-0.012375642,-0.052717876,0.06534304,-0.06867847,-0.0755736,-0.021626078,0.02147641,0.042777993,0.010845571,-0.006976908,-0.01770488,0.14006893,-0.04412035,0.10363399,-0.064745106,-0.047908142,0.046102483,0.06952594,0.033724856,0.090212576,-0.08039553,0.002249808,-0.11395455,0.031513784,0.022808075,0.09203944,-0.023015957,0.011224999,0.000833369,-0.021241136,0.04182981,0.029703105,-0.013949993,-0.050499845,0.05692738,-0.006695232,0.006824364,-0.05688244,0.06781987,-0.09419847,-0.011393092,0.012686236,0.012920618,0.027715283,0.025129667,0.024910614,-0.036113758,0.002296718,0.08590127,0.07264353,-0.03250776
2agpg140_p,CCCCCCCCCCCCCC(=O)OC(CO)COP([O-])(=O)OCC(O)CO,0.053457487,-0.019443255,-0.09801745,0.06273106,0.024761207,-0.091588736,-0.031505756,-0.09956969,0.005896624,-0.07678084,-0.07657567,0.049572524,-0.10752262,0.03367283,-0.013086916,0.077256866,-0.06786267,-0.005232052,-0.073734224,0.027506793,0.01189246,0.058623813,0.025245035,0.014821165,0.016907657,0.018711742,0.063923724,-0.08887088,-0.025434868,-0.001960113,-0.01445376,-0.02659412,-4.51E-05,0.018087508,-0.011695602,-0.008988442,-9.27E-05,-0.005848717,0.007490133,0.02137032,-0.10789939,-0.07639424,-0.01011542,0.00602112,-0.026209457,-0.015178479,-0.002888701,0.040386014,-0.00348206,-0.03663756,0.051301464,-0.081192456,0.10550028,-0.0840819,-0.023165036,0.045851164,-0.025351437,-0.026393186,-0.059881102,0.045996137,-0.017463474,0.051881522,0.11325773,0.06365411,0.04366828,-0.020231172,-0.032526944,-0.031049848,0.11045519,0.05750908,-0.007680172,-0.022921726,0.059718907,-0.007815409,0.041311022,-0.061414905,-0.036499195,-0.009339799,-0.034236412,0.049236417,-0.05429999,-0.077232264,-0.019482188,0.021269966,0.03830488,0.009326711,-0.002128884,-0.028971003,0.12060794,-0.04316928,0.07837781,-0.0542272,-0.03437416,0.05206537,0.06718751,0.026078578,0.0748919,-0.08088792,0.006040396,-0.101350695,0.029568108,0.024371361,0.09054305,-0.021947334,0.015313325,0.003610919,-0.015693424,0.041852158,0.01723608,-0.0182606,-0.043829296,0.04902961,-0.00718251,-0.000182086,-0.049476963,0.06439622,-0.086477704,-0.015216193,0.022422178,0.012816213,0.019916976,0.02826078,0.023666358,-0.034067094,0.004601281,0.08008137,0.07245048,-0.029918652
2agpg141_c,CC/C=C/CCCCCCCCCC(O[C@@H](COP(OC[C@@H](O)CO)([O-])=O)CO)=O,0.045012444,-0.008019435,-0.12129623,0.077759765,0.026531218,-0.109436475,-0.026691983,-0.09932661,0.009632338,-0.09040303,-0.08251247,0.048109703,-0.11552796,0.027442656,-0.024884265,0.09254357,-0.07356934,-0.011900652,-0.08119767,0.025317425,0.014923586,0.0566594,0.029060822,0.009023416,0.024441417,0.0162463,0.06295029,-0.107779786,-0.028724618,0.007669984,-0.020615777,-0.030616213,-0.005392697,0.01999177,-0.01865412,-0.019075269,0.004802689,-0.014876421,0.002651323,0.014598264,-0.113647096,-0.082623154,-0.001389631,0.016024163,-0.034939222,-0.016096959,-0.007634523,0.042725023,-0.002893815,-0.03852767,0.05171717,-0.081542194,0.11062014,-0.091808036,-0.02040309,0.051335532,-0.02344013,-0.029800262,-0.06887349,0.04699036,-0.018983899,0.054391064,0.12597542,0.068061054,0.047161676,-0.0207245,-0.02702738,-0.036176957,0.1334871,0.06734943,-0.015419844,-0.024146272,0.07195245,-0.009241686,0.032245345,-0.07325073,-0.043480128,-0.014978515,-0.048410866,0.055764068,-0.053233158,-0.07024856,-0.020553475,0.018432384,0.053245164,0.004960076,-0.007832023,-0.028371515,0.14128943,-0.036072545,0.096743725,-0.07065433,-0.03511862,0.05582186,0.06880592,0.027512884,0.08413211,-0.076708734,0.003783534,-0.11266133,0.024330357,0.015079428,0.09236403,-0.024316516,0.021644946,-0.002370425,-0.010431621,0.04259157,0.03154846,-0.025185563,-0.05586752,0.056770932,0.003884629,0.012216196,-0.052727815,0.07358759,-0.0869784,-0.015194471,0.023925653,0.014083615,0.021035876,0.027274214,0.02327606,-0.04810762,-0.004649825,0.08442791,0.06807866,-0.03627773
2agpg141_p,CC/C=C/CCCCCCCCCC(O[C@@H](COP(OC[C@@H](O)CO)([O-])=O)CO)=O,0.060759973,-0.024021918,-0.123378135,0.07208786,0.016704876,-0.11507757,-0.034525543,-0.10726999,0.009462691,-0.08856012,-0.090417646,0.051687166,-0.11797935,0.038992245,-0.022725172,0.0947548,-0.0806487,-0.016398437,-0.08049033,0.034068216,0.010148465,0.066917166,0.019484319,0.018383518,0.026912969,0.015472374,0.06307767,-0.11066387,-0.03137432,0.012212067,-0.024630241,-0.020425277,-0.008846015,0.00928836,-0.015633967,-0.011987505,-0.000543964,-0.014448633,0.001778806,0.017018586,-0.1254078,-0.07315569,0.004499055,0.009101874,-0.030051107,-0.013318412,0.002602309,0.054918297,-0.007657226,-0.055893764,0.055873107,-0.08986377,0.120620266,-0.09606361,-0.020792456,0.052679133,-0.018667907,-0.035318386,-0.070166804,0.052824453,-0.01422052,0.0564698,0.13342565,0.08258593,0.047937952,-0.01996293,-0.033668045,-0.029224586,0.12975127,0.0666771,-0.00945793,-0.027197834,0.07362367,-0.005143092,0.03817078,-0.0638075,-0.043068454,-0.002646901,-0.04484248,0.0671474,-0.0664474,-0.087989084,-0.02763024,0.030621765,0.04075717,0.010989927,-0.018181758,-0.025514923,0.14037496,-0.03798761,0.091180205,-0.06123739,-0.046691086,0.056455422,0.06613092,0.03746954,0.07996268,-0.08691762,0.003756738,-0.12139916,0.02434242,0.02929731,0.096949734,-0.019797774,0.015295981,0.006011601,-0.015594726,0.04546248,0.029984714,-0.025610423,-0.06369112,0.06135582,0.00749822,0.001128106,-0.056764342,0.06931964,-0.092223726,-0.006187596,0.024781141,0.015434996,0.024728129,0.032081723,0.034621365,-0.04445593,-0.000661973,0.086125106,0.07097232,-0.031934455
2agpg160_c,CCCCCCCCCCCCCCCC(=O)OC(CO)COP([O-])(=O)OCC(O)CO,0.04971896,-0.022471162,-0.1140206,0.075480536,0.022804389,-0.103099145,-0.032963715,-0.09543479,0.005155948,-0.082513705,-0.08341969,0.0388038,-0.10866491,0.039772373,-0.019337865,0.0858841,-0.071762875,-0.01599231,-0.06477231,0.033426613,0.009057055,0.051168695,0.017890466,0.018073626,0.02946031,0.006531663,0.0650916,-0.09259222,-0.02778295,0.010825594,-0.013677799,-0.016242553,-0.012949105,0.021270677,-0.018804794,-0.014154918,-0.003775583,-0.006101602,0.007368992,0.01503703,-0.10995398,-0.07828188,-0.004033925,0.002148218,-0.032544147,-0.014622735,0.005041381,0.037602536,-0.000209648,-0.04625515,0.053373843,-0.08603786,0.1084761,-0.08410379,-0.0253709,0.04724864,-0.02358546,-0.025371544,-0.07722922,0.03741316,-0.010732895,0.05010878,0.11381891,0.07747708,0.04736021,-0.016440704,-0.025586208,-0.030995915,0.124976955,0.06967767,-0.019239457,-0.01788441,0.0637125,-0.006015461,0.03390543,-0.068592936,-0.047344796,-0.011621006,-0.042464036,0.053647228,-0.055850398,-0.0766283,-0.028795732,0.0175103,0.036972806,0.003239186,-0.004386437,-0.02958986,0.12526931,-0.034063067,0.09460542,-0.05674957,-0.033570174,0.049131785,0.059080478,0.029918097,0.07954597,-0.07029131,0.00332662,-0.11146927,0.025302466,0.017107628,0.090736054,-0.029012606,0.02020154,-0.006762798,-0.018379921,0.03894115,0.030786637,-0.009566246,-0.05639503,0.05386148,-0.005342794,0.012886241,-0.040876847,0.0690601,-0.078649476,-0.012055485,0.012021282,0.006047789,0.012352925,0.021769939,0.031522907,-0.04297277,0.003409104,0.07443992,0.070101775,-0.03270363
2agpg160_p,CCCCCCCCCCCCCCCC(=O)OC(CO)COP([O-])(=O)OCC(O)CO,0.04601347,-0.01452068,-0.109155744,0.07787221,0.016417399,-0.10700836,-0.035945967,-0.09877739,0.003665612,-0.09229385,-0.0842833,0.04374385,-0.11520683,0.042417355,-0.018277472,0.0826695,-0.071393624,-0.001824977,-0.07890077,0.03309468,0.014235981,0.06234355,0.030657949,0.017235491,0.02704862,0.01643151,0.064418435,-0.09547489,-0.023211163,0.010916685,-0.017711168,-0.029890848,-0.00356592,0.013529053,-0.014448568,-0.022837099,-9.90E-05,-0.015574981,0.001428805,0.0233194,-0.1158065,-0.08194999,-0.001647066,0.008424427,-0.03050023,-0.019871065,-0.005472372,0.04293917,-0.01034456,-0.04183351,0.046705596,-0.081473306,0.10970268,-0.086191274,-0.023920974,0.04782986,-0.013584382,-0.040812127,-0.07887177,0.038913265,-0.014727718,0.047967568,0.12871556,0.067201175,0.05578879,-0.014007497,-0.031575114,-0.038672354,0.12255857,0.058815405,-0.010528511,-0.023205511,0.06931597,-0.008348155,0.03526665,-0.06571785,-0.040813614,-0.005997952,-0.05248453,0.06560688,-0.06433616,-0.07828612,-0.024620669,0.023798885,0.05002504,0.002990888,-0.005171019,-0.017513538,0.14047301,-0.03321443,0.09199876,-0.057834107,-0.036990706,0.057173803,0.07373936,0.024201263,0.077613525,-0.086658955,0.01473621,-0.11276429,0.033385944,0.014110448,0.09038155,-0.027697895,0.021058539,-0.00251344,-0.014431695,0.049664315,0.02656518,-0.024462866,-0.06257075,0.049911648,0.005205021,0.007866711,-0.059046075,0.063820064,-0.09006722,-0.002837933,0.013757028,0.016577402,0.015627673,0.028459342,0.03421651,-0.04798193,-0.006746104,0.074801676,0.070334904,-0.036161017
2agpg161_c,CCCCCC/C=C/CCCCCCCC(O[C@@H](COP(OC[C@@H](O)CO)([O-])=O)CO)=O,0.042939715,-0.017341718,-0.11968929,0.07799431,0.016783867,-0.09744355,-0.038397923,-0.106345885,0.000882104,-0.09142315,-0.08952534,0.038282882,-0.10216999,0.03262129,-0.01464581,0.080345534,-0.06474493,-0.007480742,-0.075236686,0.02671861,0.012054999,0.05663818,0.029209582,0.016681617,0.018976785,0.013479291,0.06771961,-0.0960937,-0.029673925,0.002985655,-0.014399347,-0.023082737,-0.000165294,0.008141724,-0.019433016,-0.016434161,0.001631019,-0.00760521,0.003913501,0.022661045,-0.11524089,-0.0706244,-0.007873292,0.005825329,-0.03272824,-0.009667438,-0.007638925,0.053433307,-0.000834148,-0.0536542,0.052217726,-0.09216982,0.09871826,-0.08192591,-0.019759124,0.03836699,-0.019469207,-0.037057668,-0.072974175,0.050915588,-0.022311676,0.05134752,0.11762154,0.07513898,0.048291042,-0.011506387,-0.02861919,-0.03147565,0.11833115,0.0635087,-0.011665041,-0.019969488,0.064088285,-0.014314352,0.04099639,-0.058599897,-0.03863155,-0.01115647,-0.04301137,0.04976988,-0.06365099,-0.082087144,-0.0292109,0.019573027,0.048069153,0.016210647,-0.008661495,-0.030825194,0.13776773,-0.038334213,0.08785526,-0.06439323,-0.033201214,0.05369655,0.06488464,0.026290473,0.0798475,-0.07118136,0.011449475,-0.10707415,0.03215713,0.01593076,0.09016738,-0.015416231,0.013868797,-0.002570276,-0.018371189,0.04590725,0.03353377,-0.023444206,-0.05388121,0.051817037,0.005222142,0.001976299,-0.050585836,0.06461652,-0.08931914,-0.009453497,0.014748795,0.009561754,0.01675568,0.02935021,0.028767841,-0.041900814,-0.008178793,0.08026379,0.06718763,-0.036989696
2agpg161_p,CCCCCC/C=C/CCCCCCCC(O[C@@H](COP(OC[C@@H](O)CO)([O-])=O)CO)=O,0.0579724,-0.025635788,-0.118962765,0.06532944,0.025901735,-0.111927465,-0.029214844,-0.10168822,0.007695989,-0.09354098,-0.091630585,0.043719303,-0.10482734,0.037297267,-0.024604518,0.07853111,-0.07175365,-0.010658402,-0.080106884,0.024609018,0.007044188,0.05950383,0.016696457,0.011235457,0.023407063,0.012089498,0.05895321,-0.09458995,-0.027820496,0.001458727,-0.011772838,-0.019035043,-0.012843422,0.01406347,-0.018819809,-0.006767995,0.000570972,-0.004511468,0.008534062,0.027095964,-0.11730479,-0.06936477,-0.003349315,0.012583146,-0.021866769,-0.023968538,0.002853061,0.05360075,-0.013218873,-0.045136523,0.058058135,-0.08282489,0.114642866,-0.09411787,-0.02041564,0.037956625,-0.023652362,-0.036887765,-0.06936305,0.036811277,-0.010168925,0.049113445,0.12727368,0.07776793,0.050799962,-0.018142398,-0.028565375,-0.035966497,0.124794364,0.07307728,-0.01904175,-0.023401264,0.0744171,-0.005661098,0.034990862,-0.073336914,-0.045012195,-0.008760176,-0.046732083,0.05745325,-0.052064322,-0.08550194,-0.029669186,0.018441036,0.03821004,0.003231591,-0.014561313,-0.020111583,0.1318452,-0.033622608,0.08902922,-0.055172566,-0.033984266,0.046122473,0.07653886,0.033192273,0.078543946,-0.08462507,0.003100933,-0.10673079,0.024610603,0.023437358,0.09160361,-0.027653495,0.015921677,0.003337927,-0.017197024,0.038586713,0.034713823,-0.008807019,-0.053443678,0.056814738,-0.002792001,0.012437731,-0.046348713,0.06370258,-0.08994598,-0.014830464,0.024323368,0.00958177,0.016056435,0.01636756,0.032689616,-0.03699164,-0.006972583,0.081184044,0.08036287,-0.044554457
