meta)name,SMILES,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
prpp_c,O[C@H]1[C@@H](O)[C@@H](OP([O-])(=O)OP([O-])([O-])=O)O[C@@H]1COP([O-])([O-])=O,0.08321146,-0.098652445,-0.102374084,0.13637392,-0.0796886,-0.1101336,0.028390601,0.014122423,0.04361301,-0.065068096,0.012987619,0.049459793,-0.10170842,-0.109394506,-0.040310014,0.08663418,0.034792084,0.003272308,0.048603885,-0.054073814,0.002318302,-0.012241582,0.007796229,0.06226405,-0.045476142,-0.045525998,-0.031420387,-0.1356114,-0.061021537,-0.025817892,-0.10445695,0.05108453,0.019081526,0.08796949,-0.10278671,-0.024478663,-0.038704857,0.045347165,0.042746592,-0.04064021,-0.008534144,-0.01212169,-0.10295332,0.06857271,-0.055397637,-0.009566908,-0.007060676,0.011689848,0.060395192,-0.009237283,0.046554,-0.030920679,0.077303044,-0.050234586,-0.04693864,0.011824105,0.08926307,-0.022893963,-0.07012283,0.09784484,-0.051073205,-0.061734974,0.128904,0.07763548,0.051363092,0.13613385,0.002286618,0.001332465,0.07273126,0.11390785,-0.07568996,-0.05634197,0.08184105,0.06405906,0.056971554,-0.10166436,-0.001151741,0.019302936,0.066129625,0.19668427,0.018586656,-0.09601329,-0.07412556,0.084942296,0.08745108,0.17096792,-0.03780928,0.03538495,0.020957952,-0.061255906,0.045192044,-0.1466999,0.040904563,0.023719624,0.07528417,0.019715633,0.015019838,0.056399934,0.077028684,-0.015461042,0.057059627,0.002586452,0.043699827,-0.06364512,-0.03511053,-0.029694257,-0.02371566,0.046295185,0.02443811,0.08633696,-0.11809287,0.07738638,-0.038302217,0.035093635,-0.018371908,0.055351723,-0.088371284,0.071742095,-0.0699859,-0.058577884,-0.039267443,0.00187778,0.012066555,0.058811605,-0.04532676,0.120165385,-0.07201206,0.0724526
pran_c,O[C@H]1[C@@H](O)[C@H](Nc2ccccc2C([O-])=O)O[C@@H]1COP([O-])([O-])=O,0.06260774,-0.08466996,-0.07731266,0.09949673,-0.057396613,-0.07685341,0.034417674,0.012507091,0.026591815,-0.054772716,0.017169438,0.037580624,-0.07305421,-0.081837885,-0.039327685,0.058437422,0.025002694,0.004743063,0.0360909,-0.03434575,0.005788159,-0.007383219,0.016426167,0.053164657,-0.039564345,-0.041554168,-0.021787375,-0.11169157,-0.046079274,-0.014544588,-0.076331474,0.041950583,0.022173163,0.0711801,-0.07763487,-0.013537534,-0.034883063,0.045462742,0.033505194,-0.042848006,-0.016685668,-0.008558736,-0.08237826,0.05675625,-0.048495024,-0.004059304,-0.006200478,0.006921975,0.047828782,-0.01462336,0.036075145,-0.013112684,0.049244963,-0.036957964,-0.039738078,0.016519623,0.068184905,-0.00942943,-0.057565503,0.07663536,-0.0353683,-0.046504855,0.09920108,0.06466954,0.031454474,0.10682187,0.00265209,0.002696705,0.062771186,0.09002453,-0.057115782,-0.044217587,0.06376481,0.05747225,0.04140342,-0.07221333,0.000713543,0.021434745,0.04355399,0.1488404,0.014000608,-0.06410227,-0.0541332,0.06573845,0.07600167,0.12510172,-0.033737905,0.032262903,0.013997654,-0.057456765,0.029949391,-0.1150332,0.035760354,0.006895219,0.068619326,0.02078054,0.016894115,0.045609787,0.05552302,-0.01479751,0.037383366,0.007357146,0.025901169,-0.053719737,-0.031260867,-0.017159285,-0.006800877,0.027648503,0.014266252,0.072334625,-0.093672656,0.059610132,-0.033843074,0.024393244,-0.016888563,0.03683831,-0.069742635,0.062420383,-0.05799012,-0.0344525,-0.029787173,-0.004165022,0.005965404,0.05245579,-0.03375159,0.08402409,-0.04783742,0.049631268
fgam_c,O[C@H]1[C@@H](O)C(NC(=O)CNC=O)O[C@@H]1COP([O-])([O-])=O,0.0610206,-0.080658354,-0.06565927,0.10163635,-0.04679469,-0.08202136,0.025316881,0.004741908,0.034449168,-0.04509106,0.013977674,0.025691932,-0.073823996,-0.07472116,-0.035516817,0.060006265,0.013880299,0.00758248,0.036820814,-0.045098666,0.008113116,-0.00820164,0.003357902,0.046211757,-0.031477246,-0.034436915,-0.020038141,-0.0977321,-0.050178424,-0.015823975,-0.06751384,0.041930556,0.010829495,0.0587847,-0.07498286,-0.012314054,-0.025593588,0.03063404,0.025255186,-0.03242125,-0.003250968,-0.008638638,-0.06925389,0.05461948,-0.039044783,-0.006400961,-0.001489469,0.00769874,0.033318494,-0.013676002,0.025658378,-0.012764649,0.049118288,-0.046105918,-0.039717034,0.013223646,0.055039074,-0.019647507,-0.051053062,0.06626618,-0.043225165,-0.0419756,0.10683881,0.051452152,0.03444229,0.09682405,0.012216155,0.003082129,0.05906968,0.0905872,-0.055551697,-0.0424464,0.058874782,0.04380705,0.050806586,-0.06410431,-0.002135757,0.013236044,0.041484803,0.14051299,0.005061097,-0.064570606,-0.047895152,0.059322745,0.068545945,0.12004024,-0.025732795,0.028660925,0.010737738,-0.04228117,0.022221949,-0.10578954,0.029421074,0.008785874,0.06394016,0.022994077,0.012065808,0.044603568,0.057111435,-0.007766538,0.044650074,0.00839436,0.034415517,-0.045995656,-0.028023314,-0.026994186,-0.020144502,0.028797293,0.020393282,0.06360506,-0.08650473,0.055549957,-0.030619496,0.03003501,-0.014388653,0.02894227,-0.066422,0.061792277,-0.048111245,-0.03180405,-0.020025063,-0.001511576,0.012364066,0.047522023,-0.035329096,0.09064448,-0.04650901,0.055481482
inost_c,O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@H](O)[C@@H]1O,0.048162684,-0.06736655,-0.053541075,0.0861467,-0.042976722,-0.060155105,0.014694522,0.000782398,0.019559165,-0.04353597,0.01788895,0.018895745,-0.062068783,-0.06847159,-0.034852397,0.054270566,0.024661949,0.002795252,0.022337193,-0.026645277,0.001581144,-0.003016718,0.005772959,0.036955185,-0.02097861,-0.035769172,-0.027019767,-0.08593247,-0.043868024,-0.013256418,-0.05909103,0.03993559,0.01262471,0.04936163,-0.059024476,-0.015055428,-0.022493074,0.023979422,0.017871154,-0.021724252,-0.013345121,-0.002006717,-0.05726884,0.04260584,-0.031851992,-0.001697265,-0.0084609,0.004448306,0.037310295,-0.001910801,0.022012975,-0.017041838,0.044019185,-0.034566026,-0.024410732,0.00381545,0.047443524,-0.010656873,-0.049048103,0.059743777,-0.0323714,-0.030836508,0.07871339,0.04202876,0.022682013,0.09145548,0.009552756,-0.004663641,0.055364706,0.078089036,-0.035269532,-0.04030352,0.054301105,0.038918238,0.04001186,-0.066054,-8.73E-05,0.022216521,0.030124689,0.12246933,0.001459865,-0.061292913,-0.039187808,0.055499572,0.059738,0.10735179,-0.021665854,0.024708154,0.012923854,-0.03496486,0.030361472,-0.09510561,0.023397122,0.011192418,0.053425588,0.022775391,0.014970638,0.03602209,0.052749902,-0.014854568,0.038483314,0.006881774,0.026618471,-0.046131708,-0.018369025,-0.023300791,-0.00910668,0.0300801,0.014224959,0.046283532,-0.06853667,0.053347997,-0.0241861,0.03033199,-0.015517554,0.02360185,-0.06387426,0.044602785,-0.04408317,-0.035774596,-0.017135186,0.002568402,0.006523976,0.037901964,-0.029141268,0.068233706,-0.03440166,0.0498884
mi1p__D_c,O[C@H]1[C@H](O)[C@@H](O)[C@H](OP([O-])([O-])=O)[C@H](O)[C@@H]1O,0.066503525,-0.07873061,-0.08286529,0.108359724,-0.063025594,-0.086255565,0.022542747,0.004100436,0.027812796,-0.055085972,0.020605978,0.034273997,-0.07397804,-0.08358916,-0.03720213,0.06984833,0.029055635,0.007583422,0.032956198,-0.04240314,-0.006050435,-0.009640751,0.0014457,0.045848284,-0.038774643,-0.033347864,-0.03536994,-0.11722182,-0.04904656,-0.014170112,-0.074889526,0.054298382,0.012354511,0.073381215,-0.07311386,-0.019587042,-0.026782425,0.040083237,0.02574202,-0.036657713,-0.0184332,-0.003122238,-0.085268855,0.050897703,-0.048024002,-0.010433293,-0.006316153,-0.002173077,0.047186587,-0.00615572,0.030308798,-0.016110646,0.062511854,-0.043018688,-0.034071986,0.003456787,0.062900774,-0.013612952,-0.063055985,0.07684376,-0.042856134,-0.04244446,0.10239434,0.06753659,0.030013168,0.10266724,0.00902496,-0.001134978,0.067486726,0.08758458,-0.0489466,-0.049430173,0.05504395,0.051074397,0.045644693,-0.08127974,0.0031218,0.02624923,0.05248293,0.1435504,0.009494123,-0.069460005,-0.05025595,0.06355146,0.063092045,0.13170697,-0.02926154,0.031071197,0.01755071,-0.044465546,0.03550273,-0.11278475,0.030728873,0.009607913,0.07174725,0.016065719,0.017573051,0.04907318,0.062750235,-0.016624851,0.051291965,0.010142617,0.029587666,-0.05109304,-0.03800703,-0.023221577,-0.017814994,0.031538486,0.020200862,0.07209008,-0.08434985,0.05746984,-0.029547181,0.035515152,-0.022934303,0.037406154,-0.0819565,0.063802555,-0.056068093,-0.034880444,-0.023905223,0.000796449,0.011502896,0.05130356,-0.02610014,0.084889755,-0.05177354,0.0578042
3dhsk_c,O[C@H]1C(=O)CC(CC1=O)C([O-])=O,0.06648284,-0.08653739,-0.0730602,0.113976955,-0.058221646,-0.09002445,0.030640334,0.003483214,0.03695545,-0.057402156,0.01730598,0.041508794,-0.08613847,-0.087921694,-0.038325366,0.05902648,0.024395147,0.007071946,0.041625816,-0.03749182,0.007686411,-0.001859355,0.01344065,0.04141128,-0.036070295,-0.044373922,-0.023779215,-0.11199294,-0.05097687,-0.00970772,-0.07437605,0.04340745,0.012662833,0.07548742,-0.08151327,-0.02049534,-0.032269,0.038760368,0.039757293,-0.033040274,-0.011842571,-0.009488376,-0.07598059,0.049416855,-0.041960973,-0.011804217,-0.010752047,0.006549562,0.047700837,-0.015981533,0.0312036,-0.01590885,0.0500243,-0.04318123,-0.031470947,0.013087786,0.059252795,-0.012978074,-0.05958104,0.080997646,-0.036213353,-0.05315311,0.10313434,0.06714836,0.03824739,0.120300405,0.012411408,0.009298589,0.060681697,0.09546612,-0.060518157,-0.047226556,0.054346718,0.060646392,0.04665124,-0.076257035,0.011347842,0.015926661,0.052160084,0.1570042,0.006315795,-0.068947226,-0.06091388,0.071856774,0.0674162,0.13572115,-0.032310527,0.021606795,0.011951585,-0.05389402,0.034831993,-0.11501088,0.04301692,0.01732096,0.06441073,0.014146094,0.01561466,0.044359453,0.07034209,-0.007791492,0.042940732,0.006552149,0.026111582,-0.061687663,-0.023901088,-0.020038998,-0.012609118,0.025980117,0.022692714,0.07157814,-0.09882527,0.058826018,-0.035494376,0.03228872,-0.026341746,0.043563884,-0.076695666,0.066059895,-0.05524659,-0.03838051,-0.02996962,-0.006336766,0.011147424,0.04623965,-0.028542776,0.086701706,-0.055609323,0.054348595
dump_n,O[C@H]1C[C@@H](O[C@@H]1COP([O-])([O-])=O)n1ccc(=O)[nH]c1=O,0.07272795,-0.08488266,-0.08603654,0.11223409,-0.058559354,-0.09292507,0.030591164,0.006703825,0.035803657,-0.05817118,0.015523361,0.03724434,-0.083406664,-0.09943596,-0.041667666,0.06455676,0.02610764,-0.00033787,0.041951828,-0.04287332,-0.002567522,-0.012986488,0.014874377,0.058942527,-0.041757412,-0.050849352,-0.023777617,-0.11635168,-0.054591145,-0.020832375,-0.084265865,0.054792322,0.019115467,0.06983704,-0.07829081,-0.021433285,-0.034169354,0.03902565,0.03759762,-0.035675805,-0.018385667,-0.009166513,-0.078093685,0.05147787,-0.04681806,-0.002323818,-0.010313716,0.008160181,0.049620118,-0.00987928,0.034820314,-0.01781271,0.060386907,-0.040625643,-0.042113803,0.009730037,0.07297853,-0.017958617,-0.057334114,0.085425146,-0.048458055,-0.057248,0.12262251,0.07039208,0.049141213,0.12191808,0.01329656,0.004927323,0.061389364,0.097366676,-0.062242314,-0.060456265,0.06517482,0.06435584,0.044629704,-0.082974,-0.00055169,0.026569108,0.04768423,0.16124673,0.011673731,-0.076675154,-0.05260427,0.06765738,0.080048904,0.14334022,-0.0327215,0.038164042,0.018281922,-0.049740948,0.032429118,-0.12672019,0.04624148,0.019497221,0.07311431,0.015390506,0.009378823,0.05618411,0.06440971,-0.009319138,0.049049255,0.011040161,0.027250316,-0.06685116,-0.040598545,-0.023118077,-0.019027775,0.028179418,0.012871084,0.07633845,-0.10331155,0.07044841,-0.033718206,0.025830759,-0.028545642,0.044839725,-0.0846776,0.06744007,-0.058322683,-0.043257166,-0.031280052,0.001785865,0.016066605,0.0451363,-0.04338019,0.09898319,-0.064021766,0.066999964
dump_c,O[C@H]1C[C@@H](O[C@@H]1COP([O-])([O-])=O)n1ccc(=O)[nH]c1=O,0.08433513,-0.10582797,-0.08852271,0.13145688,-0.07955747,-0.10422336,0.03432719,0.004675967,0.04591266,-0.070281915,0.015142151,0.045276545,-0.0932681,-0.10549257,-0.048398353,0.07221217,0.03588384,0.008777245,0.04570529,-0.055629622,-0.00319541,-0.01446911,0.009360089,0.056132637,-0.04548712,-0.046323914,-0.03275562,-0.13312875,-0.05382007,-0.01751863,-0.08657922,0.05232121,0.016560486,0.080792226,-0.0867887,-0.014216159,-0.04136989,0.042061184,0.041472547,-0.04337237,-0.014562651,-0.002849267,-0.100311175,0.05842453,-0.05678873,-0.013088736,-0.01753942,0.004761335,0.046928104,-0.018343091,0.041235924,-0.029107686,0.068295844,-0.048241384,-0.052215606,0.01333624,0.08158028,-0.01968385,-0.06908819,0.088025115,-0.045315184,-0.05280006,0.12663609,0.07458528,0.04350249,0.14016096,0.008788848,0.010541481,0.07518021,0.1123202,-0.07156099,-0.05543524,0.07697606,0.07201797,0.052702747,-0.09823181,-0.00205954,0.024276102,0.050904006,0.18036242,0.008760964,-0.083037905,-0.07239281,0.08862475,0.083833605,0.16671515,-0.039042685,0.037641548,0.008519935,-0.06436566,0.035314374,-0.14549072,0.04223115,0.0139573,0.07965733,0.02836003,0.021614669,0.0540798,0.0798089,-0.005785722,0.05470548,0.003827138,0.034071937,-0.061561476,-0.032976653,-0.034016576,-0.011569465,0.03285068,0.027887978,0.07516836,-0.11058427,0.073294714,-0.04443205,0.03909157,-0.020086508,0.047478955,-0.087887146,0.06679356,-0.06406478,-0.058098584,-0.03801107,-0.000653346,0.017361704,0.050671995,-0.04304967,0.106309645,-0.057378814,0.06587886
dudp_n,O[C@H]1C[C@@H](O[C@@H]1COP([O-])(=O)OP([O-])([O-])=O)n1ccc(=O)[nH]c1=O,0.07921864,-0.10165143,-0.0993501,0.1332928,-0.07661874,-0.106986046,0.026404167,0.014826633,0.036091264,-0.058470655,0.012422925,0.044061203,-0.091811754,-0.11379159,-0.04362824,0.07747277,0.034340248,-0.002170264,0.0401731,-0.054310728,0.00446394,-0.005396077,0.013014243,0.06507999,-0.04314906,-0.05031802,-0.035577968,-0.13941652,-0.056374777,-0.02499173,-0.090833664,0.063925564,0.023450624,0.09054724,-0.10072816,-0.016911436,-0.040503617,0.053237192,0.046857037,-0.047171216,-0.018820938,-0.001849627,-0.10338381,0.0716725,-0.046682548,-0.014913582,-0.016271235,0.012564708,0.055380087,-0.008129169,0.038806573,-0.027988262,0.06320316,-0.05622554,-0.04341072,0.016149683,0.08243374,-0.015590793,-0.07108135,0.09271093,-0.053204473,-0.06175323,0.1267899,0.08171196,0.052879527,0.13272028,0.014841063,0.00344715,0.08320619,0.11176158,-0.07296024,-0.058309086,0.070495866,0.06654916,0.05623371,-0.092632726,0.001447726,0.02084305,0.063420236,0.18695661,0.010191595,-0.09392385,-0.06743693,0.07925056,0.093000054,0.16489105,-0.03127013,0.042422716,0.01957307,-0.06550313,0.034910154,-0.14070584,0.04616894,0.018199401,0.08302749,0.03145644,0.023363754,0.050415304,0.08661975,-0.01327386,0.048869263,0.016600594,0.036782112,-0.06541783,-0.033596482,-0.028533202,-0.01389721,0.04053276,0.016645603,0.084766105,-0.1181871,0.084110096,-0.04076279,0.043213777,-0.020070598,0.045287002,-0.09868143,0.08129501,-0.072197676,-0.04739814,-0.037900213,-0.003065835,0.008637992,0.056330558,-0.043915648,0.11912205,-0.0725144,0.071627975
dudp_c,O[C@H]1C[C@@H](O[C@@H]1COP([O-])(=O)OP([O-])([O-])=O)n1ccc(=O)[nH]c1=O,0.080040805,-0.106311314,-0.08912119,0.13323408,-0.077292174,-0.104077905,0.03364297,0.009815629,0.032808136,-0.067911305,0.0159562,0.03600787,-0.08971996,-0.10310547,-0.049032357,0.08379265,0.028129116,-0.002314922,0.045919783,-0.057002507,0.005695093,-0.005531257,0.009083231,0.056185905,-0.033864204,-0.05384024,-0.04123554,-0.13484716,-0.061856955,-0.025485754,-0.09267744,0.06498832,0.024103418,0.07949114,-0.094588794,-0.012151025,-0.04621565,0.048797395,0.046101034,-0.04537915,-0.015216124,-0.005023678,-0.09712074,0.061804075,-0.04792042,-0.015499627,-0.004513719,0.004010695,0.050728537,-0.01758419,0.043593943,-0.021257149,0.07438629,-0.05881959,-0.053054497,0.015977079,0.07981888,-0.024044784,-0.06839266,0.09040211,-0.048787195,-0.06483325,0.124188356,0.07705272,0.046466593,0.1334596,0.013028741,0.00568574,0.07663492,0.11955934,-0.06647442,-0.05553575,0.07292733,0.062864006,0.05938525,-0.09388656,0.005071428,0.019778907,0.06371834,0.18952972,0.005900321,-0.08407158,-0.068487875,0.08976757,0.09390213,0.16040696,-0.034645375,0.040863033,0.019278588,-0.064375296,0.043801162,-0.14082192,0.0368229,0.008895349,0.07876783,0.017866828,0.020126846,0.04779224,0.079675496,-0.014394199,0.061321225,0.007885487,0.035538245,-0.06488532,-0.034041677,-0.027266072,-0.023531185,0.034809165,0.029498825,0.073646285,-0.11222174,0.07911521,-0.04572238,0.038022637,-0.017880155,0.04518496,-0.09634528,0.07937845,-0.064723305,-0.048892703,-0.028208837,-0.000678847,0.006661147,0.05670695,-0.037265703,0.104765825,-0.0657635,0.059680734
dutp_c,O[C@H]1C[C@@H](O[C@@H]1COP([O-])(=O)OP([O-])(=O)OP([O-])([O-])=O)n1ccc(=O)[nH]c1=O,0.08592147,-0.09457534,-0.09258372,0.13135634,-0.0639138,-0.09227119,0.030458257,0.01075908,0.045001786,-0.06931487,0.011492582,0.038198758,-0.0997777,-0.107168466,-0.04751043,0.076296285,0.028738227,-0.001950484,0.040922094,-0.057688065,-0.003425547,-0.002567034,0.007719054,0.057125572,-0.045175713,-0.055435732,-0.033672526,-0.12942506,-0.06217401,-0.018813236,-0.09662151,0.053279888,0.03005239,0.076090924,-0.09262667,-0.02087969,-0.042821713,0.04087758,0.04616248,-0.043164253,-0.013269313,-0.003961947,-0.09660869,0.059358973,-0.055300362,-0.01181418,-0.016285481,0.007091565,0.052070033,-0.014945748,0.046619285,-0.019214565,0.06901051,-0.05838665,-0.047641862,0.014480034,0.07068495,-0.021158086,-0.07155148,0.089015044,-0.047975004,-0.06126776,0.13762988,0.069873236,0.045945987,0.13643351,0.010647166,-0.002729139,0.07988629,0.11779352,-0.06369369,-0.057297226,0.07256443,0.06255689,0.057360902,-0.09791359,-0.002859728,0.03189129,0.051059615,0.18737744,0.012596887,-0.091262005,-0.065114096,0.083285555,0.08422623,0.15721098,-0.028622132,0.03863639,0.009623679,-0.057664152,0.03593406,-0.14581506,0.040151313,0.00914475,0.07504035,0.020516295,0.025123883,0.056033075,0.07736614,-0.006767337,0.05143065,0.013470314,0.04391438,-0.063195564,-0.042072512,-0.03485739,-0.012725851,0.03294074,0.027042119,0.08111164,-0.11268148,0.08285213,-0.043078393,0.028612208,-0.031246923,0.04548418,-0.08726467,0.07091301,-0.059409793,-0.04849789,-0.038601696,0.001327192,0.005910803,0.056254916,-0.04729282,0.10862651,-0.07127562,0.065356836
4hpro_LT_m,O[C@H]1C[NH2+][C@@H](C1)C([O-])=O,0.044064786,-0.063687265,-0.05760472,0.07050537,-0.04662894,-0.05929393,0.019424504,0.000770407,0.021837646,-0.037411325,0.015330731,0.028350689,-0.05541352,-0.06152679,-0.020240718,0.049591396,0.012643343,0.008196735,0.018998386,-0.03838018,0.0062887,-0.010290947,0.011090746,0.034977503,-0.02419818,-0.031520057,-0.019141912,-0.079907976,-0.02680661,-0.011478258,-0.05116232,0.0333424,0.005846805,0.045406062,-0.048983403,-0.007717056,-0.029075729,0.02957647,0.02398403,-0.028854707,-0.002344419,-0.004867231,-0.056222584,0.031450167,-0.026070459,-0.004935098,-0.010913419,0.003449549,0.02426815,-0.001503723,0.024016991,-0.008044302,0.039972898,-0.031076195,-0.02756331,0.008499606,0.046811327,-0.010184646,-0.04771574,0.057711255,-0.025055068,-0.030699577,0.07520854,0.0481249,0.033911843,0.07335233,0.010915494,0.002997867,0.050998326,0.06630447,-0.030308126,-0.03867607,0.04557442,0.039357442,0.027103657,-0.057192203,0.004038502,0.01646425,0.036582433,0.10027883,0.010924393,-0.0422631,-0.042182807,0.048011612,0.050827403,0.08621129,-0.024748238,0.021850482,0.015065638,-0.03639369,0.017724277,-0.07301561,0.023512058,0.014350102,0.052652523,0.015871447,0.007536616,0.027475828,0.041424956,-0.003574926,0.037787348,0.009552198,0.027331721,-0.034712978,-0.020450477,-0.008676768,-0.017807513,0.017954214,0.011093489,0.04594601,-0.057700552,0.04651977,-0.016981982,0.025887555,-0.00885125,0.032265775,-0.045481846,0.0438142,-0.036919836,-0.027994448,-0.013144678,-0.004562597,-0.000333501,0.030534398,-0.027445922,0.06781844,-0.043080617,0.034708448
4hpro_LT_c,O[C@H]1C[NH2+][C@@H](C1)C([O-])=O,0.046421904,-0.055073306,-0.04074094,0.06289745,-0.043449722,-0.050383173,0.010752019,0.003628874,0.025712071,-0.027445333,0.010133592,0.025820903,-0.052424107,-0.051037658,-0.030270413,0.039276447,0.006703144,0.007252795,0.021496836,-0.021950854,0.007962663,-0.006353262,-0.00064813,0.02851528,-0.028051293,-0.030576183,-0.022456583,-0.06553187,-0.02551752,-0.016430628,-0.04690793,0.027666464,0.005117075,0.049732316,-0.05117317,-0.008203127,-0.017408488,0.019711707,0.01978639,-0.025747232,-0.002508601,-0.009515272,-0.042393308,0.038603444,-0.024918785,-0.010367234,-0.009683129,-0.004451538,0.03210406,-0.011917648,0.01811277,-0.015258196,0.034013856,-0.029409878,-0.021303108,0.00758554,0.034152437,-0.014090223,-0.034651518,0.041826986,-0.024574025,-0.034262646,0.07118388,0.036837626,0.020395763,0.06033731,0.007289519,0.004764,0.035062265,0.063517936,-0.03651344,-0.0302741,0.03305028,0.03085979,0.024232816,-0.046406176,-0.000567142,0.014840116,0.02236879,0.095766075,0.010858755,-0.0471697,-0.041828185,0.038856633,0.046759192,0.08064904,-0.024398977,0.013102919,0.002728903,-0.02612656,0.01668588,-0.071567126,0.014334889,0.013988447,0.042495582,0.004214562,0.013445699,0.020132966,0.046686202,-0.011455678,0.026478877,0.00937973,0.024670564,-0.035222188,-0.013043278,-0.014769957,-0.01536378,0.026080308,0.01898071,0.03663037,-0.05871613,0.03737824,-0.01806038,0.014940442,-0.007364552,0.022641366,-0.048065763,0.04230163,-0.028840221,-0.02818513,-0.017579485,-0.000105355,0.010815124,0.031635012,-0.015001386,0.06353783,-0.027002448,0.038516793
r5p_c,O[C@H]1O[C@H](COP([O-])([O-])=O)[C@@H](O)[C@H]1O,0.053162307,-0.06918028,-0.060583543,0.08232888,-0.040927738,-0.06317689,0.021792272,0.000601622,0.027400685,-0.041135464,0.010315123,0.029955087,-0.06277543,-0.060106564,-0.025968427,0.05215606,0.022962794,-0.005048187,0.019308882,-0.02509858,0.007461103,-0.008148498,0.009017653,0.04204138,-0.03309873,-0.027506286,-0.019889545,-0.089703694,-0.036877774,-0.019198991,-0.05504865,0.04081856,0.015588184,0.04746422,-0.057420835,-0.017115088,-0.023517374,0.022733407,0.0288193,-0.02797411,-0.01495949,0.001369711,-0.06294857,0.038201693,-0.03727755,-0.008779486,0.00010419,0.001052016,0.029090308,-5.75E-05,0.019493474,-0.012361961,0.04814072,-0.028150637,-0.027684132,0.008872368,0.043912295,-0.014866507,-0.0387823,0.05813232,-0.033612534,-0.045910202,0.08483403,0.050496824,0.02941043,0.079622366,0.005649527,0.006241906,0.045922488,0.06605023,-0.04693907,-0.038300008,0.04663478,0.04271073,0.032798704,-0.061966974,0.009659576,0.009163363,0.034677934,0.12038777,0.005179438,-0.0478404,-0.049617406,0.044718966,0.06134485,0.09875035,-0.029252214,0.019156134,0.002285082,-0.037237726,0.029325211,-0.08619281,0.024699403,0.00574701,0.04591663,0.010226443,0.013930748,0.027996292,0.0490474,-0.002839136,0.030767526,0.005635005,0.020754397,-0.050644595,-0.029298374,-0.016602246,-0.01654366,0.020160059,0.007129493,0.05055785,-0.06863507,0.050822668,-0.0289167,0.02263963,-0.014324189,0.032881718,-0.063451014,0.049731214,-0.045607425,-0.033240046,-0.027580926,0.0014336,0.00304279,0.041099783,-0.022119485,0.06379975,-0.0478203,0.040235024
acon_T_c,O=C([O-])/C=C(\CC(=O)[O-])C(=O)[O-],0.06925241,-0.075063184,-0.07167636,0.09187933,-0.05144802,-0.076350175,0.030196518,0.012163071,0.02923214,-0.050924007,0.014023437,0.032750994,-0.07429026,-0.08427579,-0.03786456,0.064567626,0.028063936,0.008841449,0.027639717,-0.0323676,-0.007542698,-0.003554236,0.00166728,0.04119543,-0.021838462,-0.04106281,-0.019000538,-0.0992307,-0.048904218,-0.010712993,-0.06875311,0.04798611,0.025062634,0.056107234,-0.074878156,-0.019323222,-0.031765614,0.03928294,0.023146687,-0.037883416,-0.005677068,-0.004511417,-0.075874195,0.053210773,-0.031036897,-0.006094707,-0.003393666,0.003451222,0.031046825,-0.007170395,0.029739141,-0.022794798,0.04617335,-0.03688831,-0.033917382,0.015518909,0.059725706,-0.009268785,-0.05337234,0.06783968,-0.032471787,-0.04239769,0.09111636,0.052310698,0.039528493,0.09371223,9.76E-05,0.009379147,0.049695417,0.08060958,-0.04996184,-0.041715845,0.04996946,0.054751195,0.0426784,-0.074889295,-0.003317316,0.015588455,0.049618773,0.13326925,0.011697486,-0.05708896,-0.050992392,0.06246238,0.070201494,0.11673791,-0.02403695,0.023737343,0.011780999,-0.043560382,0.027081097,-0.09668414,0.038006924,0.012615277,0.062708735,0.013187841,0.012925534,0.039719176,0.05595412,-0.009902014,0.03333057,0.007990253,0.027370896,-0.04679249,-0.021996569,-0.01328297,-0.013804819,0.025245821,0.02076794,0.06449268,-0.076865755,0.05892282,-0.021377008,0.024904491,-0.024122402,0.033891086,-0.064168096,0.05328342,-0.04465413,-0.03916115,-0.02200474,-0.001539649,0.009268731,0.03820684,-0.026665254,0.08894183,-0.0445093,0.050483357
